"year","reg","stat","sex","s.age","length","mean","sd","n","se"
"3954",1998,"3B ",290,"F",14,"length",115.5,6.36396103067893,2,4.5
"3955",1998,"3B ",290,"F",15,"length",112.5,13.4350288425444,2,9.5
"3956",1998,"3B ",290,"M",12,"length",78,0,1,0
"3957",1998,"3B ",290,"M",13,"length",93.3333333333333,18.5831464863551,3,10.7289846262874
"3958",1998,"3B ",290,"M",14,"length",88,0,1,0
"3959",1998,"3B ",290,"M",15,"length",96,0,1,0
"3960",1998,"3B ",300,"F",8,"length",83.5,16.2634559672906,2,11.5
"3961",1998,"3B ",300,"F",10,"length",88,4.24264068711928,2,3
"3962",1998,"3B ",300,"F",11,"length",86.5,14.8492424049175,2,10.5
"3963",1998,"3B ",300,"F",12,"length",82,0,1,0
"3964",1998,"3B ",300,"F",13,"length",104.5,12.0208152801713,2,8.5
"3965",1998,"3B ",300,"F",14,"length",106.5,9.19238815542512,2,6.5
"3966",1998,"3B ",300,"F",15,"length",112.5,2.12132034355964,2,1.5
"3967",1998,"3B ",300,"F",18,"length",116,0,1,0
"3968",1998,"3B ",300,"M",10,"length",84,0,2,0
"3969",1998,"3B ",300,"M",11,"length",73,0,1,0
"3970",1998,"3B ",300,"M",13,"length",79,0,1,0
"3971",1998,"3B ",300,"M",14,"length",91.8,7.85493475466219,5,3.51283361405006
"3972",1998,"3B ",300,"M",18,"length",108,0,1,0
"3973",1998,"3B ",310,"F",8,"length",81.5,12.0208152801713,2,8.5
"3974",1998,"3B ",310,"F",10,"length",85,12.1655250605964,3,7.02376916856849
"3975",1998,"3B ",310,"F",11,"length",88.75,9.28708781050335,4,4.64354390525168
"3976",1998,"3B ",310,"F",12,"length",86,0,1,0
"3977",1998,"3B ",310,"F",13,"length",118.333333333333,7.23417813807024,3,4.17665469538056
"3978",1998,"3B ",310,"F",14,"length",115.333333333333,33.8575447032612,3,19.5476625485277
"3979",1998,"3B ",310,"F",15,"length",89,0,1,0
"3980",1998,"3B ",310,"F",16,"length",132.25,28.3004711385989,4,14.1502355692994
"3981",1998,"3B ",310,"M",8,"length",62,0,1,0
"3982",1998,"3B ",310,"M",9,"length",85,0,1,0
"3983",1998,"3B ",310,"M",10,"length",79.5,3.53553390593274,2,2.5
"3984",1998,"3B ",310,"M",12,"length",86,0,1,0
"3985",1998,"3B ",310,"M",13,"length",102,0,1,0
"3986",1998,"3B ",310,"M",14,"length",85.6666666666667,14.1539158303748,3,8.17176711475418
"3987",1998,"3B ",310,"M",15,"length",94.6666666666667,4.16333199893227,3,2.40370085030933
"3988",1998,"3B ",310,"M",16,"length",100,11.3137084989848,2,8
"3989",1998,"3B ",310,"M",18,"length",99,0,1,0
"3990",1998,"3B ",320,"F",10,"length",98,14.142135623731,2,10
"3991",1998,"3B ",320,"F",11,"length",81,16.9705627484771,2,12
"3992",1998,"3B ",320,"F",12,"length",127,0,1,0
"3993",1998,"3B ",320,"F",13,"length",165,0,1,0
"3994",1998,"3B ",320,"F",18,"length",95,0,1,0
"3995",1998,"3B ",320,"M",9,"length",67,0,1,0
"3996",1998,"3B ",320,"M",10,"length",81.6666666666667,13.0128141972954,3,7.5129517797231
"3997",1998,"3B ",320,"M",11,"length",76.5,0.707106781186548,2,0.5
"3998",1998,"3B ",320,"M",12,"length",78,0,1,0
"3999",1998,"3B ",320,"M",13,"length",92.3333333333333,12.7017059221718,3,7.33333333333333
"4000",1998,"3B ",320,"M",14,"length",81.3333333333333,5.68624070307733,3,3.2829526005987
"4001",1998,"3B ",320,"M",15,"length",91,4.24264068711928,2,3
"4002",1998,"3B ",320,"M",17,"length",117,0,1,0
"4003",1998,"3B ",320,"M",18,"length",100,0,1,0
"4004",1998,"3B ",330,"F",9,"length",77,0,1,0
"4005",1998,"3B ",330,"F",10,"length",93,18.3847763108502,2,13
"4006",1998,"3B ",330,"F",11,"length",120.25,10.3400515794974,4,5.1700257897487
"4007",1998,"3B ",330,"F",13,"length",86,0,1,0
"4008",1998,"3B ",330,"M",10,"length",77.3333333333333,4.04145188432738,3,2.33333333333333
"4009",1998,"3B ",330,"M",11,"length",77.75,5.18812747209113,4,2.59406373604556
"4010",1998,"3B ",330,"M",12,"length",88,2.82842712474619,2,2
"4011",1998,"3B ",330,"M",14,"length",89.3333333333333,2.51661147842358,3,1.45296631451356
"4012",1998,"3B ",330,"M",16,"length",90,0,1,0
"4013",1998,"3B ",330,"M",17,"length",96,1.4142135623731,2,1
"4014",1998,"3B ",330,"M",18,"length",112,0,1,0
"4015",1998,"3B ",340,"F",11,"length",95,0,1,0
"4016",1998,"3B ",340,"F",13,"length",119,0,1,0
"4017",1998,"3B ",340,"M",11,"length",82.75,8.05708797684788,4,4.02854398842394
"4018",1998,"3B ",340,"M",13,"length",76,0,1,0
"4019",1998,"3B ",340,"M",16,"length",88,0,1,0
"4020",1998,"4A ",350,"F",9,"length",79,2.82842712474619,2,2
"4021",1998,"4A ",350,"F",10,"length",92.5714285714286,16.1126983345139,7,6.09002753476121
"4022",1998,"4A ",350,"F",11,"length",89.4666666666667,12.7383934099504,15,3.28903903561174
"4023",1998,"4A ",350,"F",12,"length",81,0,1,0
"4024",1998,"4A ",350,"F",13,"length",131,0,1,0
"4025",1998,"4A ",350,"F",14,"length",142,0,1,0
"4026",1998,"4A ",350,"F",15,"length",105,0,1,0
"4027",1998,"4A ",350,"F",17,"length",128,0,1,0
"4028",1998,"4A ",350,"M",9,"length",60,0,1,0
"4029",1998,"4A ",350,"M",10,"length",69,0,1,0
"4030",1998,"4A ",350,"M",11,"length",75.4285714285714,8.73416935293301,7,3.30120571665467
"4031",1998,"4A ",350,"M",13,"length",88,1.4142135623731,2,1
"4032",1998,"4A ",350,"M",14,"length",98.5,13.4350288425444,2,9.5
"4033",1998,"4A ",350,"M",15,"length",86.5,0.707106781186548,2,0.5
"4034",1998,"4A ",350,"M",16,"length",81,0,1,0
"4035",1998,"4A ",350,"M",17,"length",80.5,2.12132034355964,2,1.5
"4036",1998,"4A ",350,"M",18,"length",92,0,1,0
"4037",1998,"4A ",360,"F",10,"length",81.5,6.36396103067893,2,4.5
"4038",1998,"4A ",360,"F",11,"length",79.5,3.41565025531987,4,1.70782512765993
"4039",1998,"4A ",360,"F",12,"length",100,0,1,0
"4040",1998,"4A ",360,"F",13,"length",87,0,1,0
"4041",1998,"4A ",360,"F",16,"length",133,0,1,0
"4042",1998,"4A ",360,"M",8,"length",74,0,1,0
"4043",1998,"4A ",360,"M",9,"length",73.3333333333333,4.50924975282289,3,2.60341655863555
"4044",1998,"4A ",360,"M",10,"length",71.6666666666667,6.11010092660779,3,3.52766841475279
"4045",1998,"4A ",360,"M",11,"length",74.4,5.17687164221791,5,2.31516738055804
"4046",1998,"4A ",360,"M",12,"length",74.3333333333333,4.72581562625261,3,2.72845092395748
"4047",1998,"4A ",360,"M",14,"length",84,0,1,0
"4048",1998,"4A ",360,"M",15,"length",84.5,0.707106781186548,2,0.5
"4049",1998,"4A ",360,"M",16,"length",92,0,1,0
"4050",1998,"4A ",370,"F",9,"length",96,0,1,0
"4051",1998,"4A ",370,"F",10,"length",93.5,16.2634559672906,2,11.5
"4052",1998,"4A ",370,"F",11,"length",93.5,16.2634559672906,2,11.5
"4053",1998,"4A ",370,"F",13,"length",97,0,1,0
"4054",1998,"4A ",370,"M",9,"length",67,0,1,0
"4055",1998,"4A ",370,"M",10,"length",69,0,1,0
"4056",1998,"4A ",370,"M",11,"length",79.5,13.4350288425444,2,9.5
"4057",1998,"4A ",370,"M",13,"length",89,0,1,0
"4058",1998,"4A ",370,"M",14,"length",85,9.89949493661167,2,7
"4059",1998,"4A ",370,"M",16,"length",82,0,1,0
"4060",1998,"4A ",380,"F",9,"length",92,0,1,0
"4061",1998,"4A ",380,"F",10,"length",99.5,10.6066017177982,2,7.5
"4062",1998,"4A ",380,"F",11,"length",102.5,18.9120772700057,4,9.45603863500286
"4063",1998,"4A ",380,"F",13,"length",135,0,1,0
"4064",1998,"4A ",380,"F",18,"length",132,0,1,0
"4065",1998,"4A ",380,"M",11,"length",80,0,1,0
"4066",1998,"4A ",380,"M",14,"length",100,0,1,0
"4067",1998,"4A ",390,"M",11,"length",78,0,1,0
"4068",1998,"4A ",523171,"F",13,"length",123,0,1,0
"4069",1998,"4A ",523171,"M",12,"length",86,0,1,0
"4070",1998,"4A ",530168,"F",10,"length",83.5,6.36396103067893,2,4.5
"4071",1998,"4A ",530168,"F",14,"length",104,0,1,0
"4072",1998,"4A ",530168,"F",17,"length",132,0,1,0
"4073",1998,"4A ",530168,"M",11,"length",80,0,1,0
"4074",1998,"4A ",530169,"F",11,"length",98,0,1,0
"4075",1998,"4A ",530169,"F",14,"length",132,0,1,0
"4076",1998,"4A ",530169,"M",8,"length",67,0,1,0
"4077",1998,"4A ",530169,"M",11,"length",79,0,1,0
"4078",1998,"4A ",533167,"F",11,"length",101,8,3,4.61880215351701
"4079",1998,"4A ",533167,"F",12,"length",101,0,1,0
"4080",1998,"4A ",533167,"M",11,"length",92,0,1,0
"4081",1998,"4A ",543165,"M",10,"length",70,0,1,0
"4082",1998,"4A ",543166,"F",11,"length",101,0,1,0
"4083",1998,"4A ",543166,"F",12,"length",106,0,1,0
"4084",1998,"4A ",543166,"M",7,"length",75,0,1,0
"4085",1998,"4A ",543166,"M",10,"length",74,6.08276253029822,3,3.51188458428425
"4086",1998,"4A ",543166,"M",11,"length",77.5,0.707106781186548,2,0.5
"4087",1998,"4A ",543166,"M",17,"length",96,0,1,0
"4088",1998,"4A ",543166,"M",18,"length",93,0,1,0
"4089",1998,"4A ",543167,"F",11,"length",95,0,1,0
"4090",1998,"4A ",543167,"F",12,"length",96,0,1,0
"4091",1998,"4A ",550166,"F",11,"length",100,0,1,0
"4092",1998,"4A ",550166,"M",10,"length",71,0,1,0
"4093",1998,"4A ",550166,"M",11,"length",77,0,1,0
"4094",1998,"4A ",550166,"M",14,"length",91,0,1,0
"4095",1998,"4A ",550166,"M",16,"length",100,0,1,0
"4096",1998,"4A ",550166,"M",17,"length",96,0,1,0
"4097",1998,"4A ",550167,"F",18,"length",99,0,1,0
"4098",1998,"4A ",550167,"M",11,"length",81,0,1,0
"4099",1998,"4A ",560168,"F",18,"length",119,0,1,0
"4100",1998,"4A ",560169,"F",14,"length",129,0,1,0
"4101",1998,"4A ",560169,"F",18,"length",135,0,1,0
"4102",1998,"4A ",560169,"M",16,"length",105,0,1,0
"4103",1998,"4A ",560170,"F",11,"length",88.3333333333333,8.14452781524708,3,4.70224532655529
"4104",1998,"4A ",560170,"M",10,"length",91,0,1,0
"4105",1998,"4B ",420,"M",13,"length",88,0,1,0
"4106",1998,"4B ",440,"M",10,"length",88,0,1,0
"4107",1998,"4B ",450,"F",11,"length",93,8.48528137423857,2,6
"4108",1998,"4B ",460,"F",12,"length",108,0,1,0
"4109",1998,"4B ",460,"M",18,"length",95,0,1,0
"4110",1998,"4B ",480,"F",12,"length",94.5,2.12132034355964,2,1.5
"4111",1998,"4B ",480,"F",15,"length",108,0,1,0
"4112",1998,"4B ",480,"M",10,"length",97,0,1,0
"4113",1998,"4B ",480,"M",12,"length",99,0,1,0
"4114",1998,"4B ",480,"M",14,"length",100,0,1,0
"4115",1998,"4B ",490,"F",14,"length",113,0,1,0
"4116",1998,"4B ",490,"F",16,"length",171,0,1,0
"4117",1998,"4B ",490,"M",10,"length",82,0,1,0
"4118",1998,"4B ",490,"M",15,"length",98,0,1,0
"4119",1998,"4B ",490,"M",18,"length",110,0,1,0
"4120",1998,"4B ",520277,"F",7,"length",77,0,1,0
"4121",1998,"4B ",520277,"M",9,"length",84,0,1,0
"4122",1998,"4B ",520277,"M",13,"length",97,0,1,0
"4123",1998,"4B ",520277,"M",14,"length",97,0,1,0
"4124",1998,"4B ",523274,"F",11,"length",101,0,1,0
"4125",1998,"4B ",523274,"F",15,"length",130,0,1,0
"4126",1998,"4B ",523274,"F",17,"length",121,0,1,0
"4127",1998,"4B ",523274,"F",18,"length",135,0,1,0
"4128",1998,"4B ",523274,"M",12,"length",82,0,1,0
"4129",1998,"4B ",523274,"M",17,"length",100,0,1,0
"4130",1998,"4B ",523274,"M",18,"length",101,0,1,0
"4131",1999,"2A ",9,"F",12,"length",104,0,1,0
"4132",1999,"2A ",9,"F",14,"length",113,0,1,0
"4133",1999,"2A ",10,"F",8,"length",82,0,1,0
"4134",1999,"2A ",10,"F",9,"length",103,0,1,0
"4135",1999,"2A ",10,"F",10,"length",100.333333333333,8.32666399786453,3,4.80740170061865
"4136",1999,"2A ",10,"F",11,"length",105.2,6.87022561492707,5,3.07245829914744
"4137",1999,"2A ",10,"F",12,"length",109.5,2.12132034355964,2,1.5
"4138",1999,"2A ",10,"F",13,"length",120,0,1,0
"4139",1999,"2A ",20,"F",7,"length",99,0,1,0
"4140",1999,"2A ",20,"F",9,"length",92.5,2.12132034355964,2,1.5
"4141",1999,"2A ",20,"F",11,"length",102.333333333333,2.88675134594813,3,1.66666666666667
"4142",1999,"2A ",20,"F",12,"length",98.3333333333333,9.86576572463249,3,5.69600249687835
"4143",1999,"2A ",20,"F",13,"length",85,0,1,0
"4144",1999,"2A ",20,"F",14,"length",114,0,1,0
"4145",1999,"2A ",20,"M",10,"length",91,0,1,0
"4146",1999,"2A ",20,"M",11,"length",91,0,1,0
"4147",1999,"2A ",20,"M",12,"length",91,0,1,0
"4148",1999,"2A ",20,"M",13,"length",104,0,1,0
"4149",1999,"2A ",20,"M",14,"length",89,0,1,0
"4150",1999,"2A ",30,"F",8,"length",87,0,1,0
"4151",1999,"2A ",30,"F",10,"length",97.6666666666667,4.04145188432738,3,2.33333333333333
"4152",1999,"2A ",30,"F",11,"length",97,0,1,0
"4153",1999,"2A ",30,"F",12,"length",96.5,12.0208152801713,2,8.5
"4154",1999,"2A ",40,"F",9,"length",87,0,1,0
"4155",1999,"2A ",40,"F",13,"length",97,0,1,0
"4156",1999,"2A ",40,"M",11,"length",83,0,1,0
"4157",1999,"2A ",40,"M",12,"length",94,0,1,0
"4158",1999,"2A ",50,"F",9,"length",86,4.24264068711928,2,3
"4159",1999,"2A ",50,"F",10,"length",97.8571428571429,13.0694117621844,7,4.93977332923462
"4160",1999,"2A ",50,"F",11,"length",97.4444444444444,12.5907814601707,9,4.19692715339023
"4161",1999,"2A ",50,"F",12,"length",101.4,9.88938825206089,5,4.4226688774992
"4162",1999,"2A ",50,"F",13,"length",112,0,1,0
"4163",1999,"2A ",50,"F",14,"length",112,0,1,0
"4164",1999,"2A ",50,"F",16,"length",100.5,7.77817459305202,2,5.5
"4165",1999,"2A ",50,"F",18,"length",148,0,1,0
"4166",1999,"2A ",50,"M",11,"length",89.4,5.12835256198323,5,2.29346898823594
"4167",1999,"2A ",50,"M",12,"length",103,0,1,0
"4168",1999,"2A ",50,"M",13,"length",92.6666666666667,4.16333199893227,3,2.40370085030933
"4169",1999,"2A ",50,"M",14,"length",94,3,3,1.73205080756888
"4170",1999,"2A ",50,"M",15,"length",95,1.4142135623731,2,1
"4171",1999,"2A ",50,"M",16,"length",93,0,1,0
"4172",1999,"2B ",60,"F",8,"length",69,0,1,0
"4173",1999,"2B ",60,"F",9,"length",84,2.82842712474619,2,2
"4174",1999,"2B ",60,"F",10,"length",107,0,1,0
"4175",1999,"2B ",60,"F",11,"length",113,0,1,0
"4176",1999,"2B ",60,"F",13,"length",104,0,1,0
"4177",1999,"2B ",60,"M",10,"length",85,9.89949493661167,2,7
"4178",1999,"2B ",60,"M",11,"length",87,0,2,0
"4179",1999,"2B ",60,"M",12,"length",88,0,1,0
"4180",1999,"2B ",70,"F",7,"length",88,0,1,0
"4181",1999,"2B ",70,"F",8,"length",73,0,1,0
"4182",1999,"2B ",70,"F",11,"length",84,0,1,0
"4183",1999,"2B ",70,"F",12,"length",89.5,16.2634559672906,2,11.5
"4184",1999,"2B ",70,"M",11,"length",80,0,1,0
"4185",1999,"2B ",70,"M",14,"length",82,0,1,0
"4186",1999,"2B ",80,"F",13,"length",99,0,1,0
"4187",1999,"2B ",80,"F",16,"length",167,0,1,0
"4188",1999,"2B ",80,"M",11,"length",82.6666666666667,4.50924975282289,3,2.60341655863555
"4189",1999,"2B ",80,"M",12,"length",81.5,4.94974746830583,2,3.5
"4190",1999,"2B ",90,"F",7,"length",80,0,1,0
"4191",1999,"2B ",90,"F",17,"length",164,0,1,0
"4192",1999,"2B ",90,"M",10,"length",79,0,1,0
"4193",1999,"2B ",90,"M",11,"length",79,0,1,0
"4194",1999,"2B ",91,"F",7,"length",75,0,1,0
"4195",1999,"2B ",91,"F",9,"length",83,0,1,0
"4196",1999,"2B ",91,"F",10,"length",105.5,19.0918830920368,2,13.5
"4197",1999,"2B ",91,"F",11,"length",103.666666666667,22.1434715736565,3,12.7845392738434
"4198",1999,"2B ",91,"F",12,"length",100,14.142135623731,2,10
"4199",1999,"2B ",91,"F",13,"length",106,15.556349186104,2,11
"4200",1999,"2B ",91,"M",7,"length",74,0,1,0
"4201",1999,"2B ",91,"M",9,"length",72,0,1,0
"4202",1999,"2B ",91,"M",11,"length",78,2.64575131106459,3,1.52752523165195
"4203",1999,"2B ",102,"F",7,"length",77,0,1,0
"4204",1999,"2B ",102,"F",8,"length",84,0,1,0
"4205",1999,"2B ",102,"F",9,"length",85.6666666666667,0.577350269189626,3,0.333333333333333
"4206",1999,"2B ",102,"F",10,"length",91.6666666666667,9.32737905308882,9,3.10912635102961
"4207",1999,"2B ",102,"F",11,"length",89.6666666666667,2.08166599946613,3,1.20185042515466
"4208",1999,"2B ",102,"F",12,"length",95.1111111111111,10.2523709994865,9,3.41745699982882
"4209",1999,"2B ",102,"F",13,"length",94,9.89949493661167,2,7
"4210",1999,"2B ",102,"F",14,"length",133,0,1,0
"4211",1999,"2B ",102,"F",15,"length",104.5,13.4350288425444,2,9.5
"4212",1999,"2B ",102,"F",16,"length",129.5,17.6776695296637,2,12.5
"4213",1999,"2B ",102,"F",18,"length",124,0,1,0
"4214",1999,"2B ",102,"M",8,"length",75,0,1,0
"4215",1999,"2B ",102,"M",9,"length",78.3333333333333,0.577350269189626,3,0.333333333333333
"4216",1999,"2B ",102,"M",10,"length",78.3333333333333,4.04145188432738,3,2.33333333333333
"4217",1999,"2B ",102,"M",11,"length",80.6,10.7377837564369,5,4.80208288141719
"4218",1999,"2B ",102,"M",12,"length",79.5714285714286,4.64962876142253,7,1.75739448449961
"4219",1999,"2B ",102,"M",14,"length",85.5,3.53553390593274,2,2.5
"4220",1999,"2B ",102,"M",15,"length",95,0,1,0
"4221",1999,"2B ",112,"F",7,"length",68,0,1,0
"4222",1999,"2B ",112,"F",8,"length",85,0,1,0
"4223",1999,"2B ",112,"F",9,"length",106,0,1,0
"4224",1999,"2B ",112,"F",10,"length",84,0,1,0
"4225",1999,"2B ",112,"F",11,"length",96,10.5261578935526,6,4.29728596519555
"4226",1999,"2B ",112,"F",12,"length",109,21.5638586528478,5,9.64365076099295
"4227",1999,"2B ",112,"F",14,"length",160,0,1,0
"4228",1999,"2B ",112,"F",15,"length",127,0,1,0
"4229",1999,"2B ",112,"M",7,"length",63,0,1,0
"4230",1999,"2B ",112,"M",9,"length",75.3333333333333,8.14452781524708,3,4.70224532655529
"4231",1999,"2B ",112,"M",11,"length",83.25,14.4539498638492,4,7.22697493192461
"4232",1999,"2B ",112,"M",12,"length",82.25,4.78713553878169,4,2.39356776939085
"4233",1999,"2B ",112,"M",13,"length",91,0,1,0
"4234",1999,"2B ",121,"F",9,"length",100,0,1,0
"4235",1999,"2B ",121,"F",12,"length",113,0,1,0
"4236",1999,"2B ",121,"F",13,"length",131,0,1,0
"4237",1999,"2B ",121,"M",8,"length",74.5,2.12132034355964,2,1.5
"4238",1999,"2B ",121,"M",9,"length",76,0,1,0
"4239",1999,"2B ",121,"M",13,"length",79,0,1,0
"4240",1999,"2B ",130,"F",7,"length",72.5,7.77817459305202,2,5.5
"4241",1999,"2B ",130,"F",8,"length",78,0,1,0
"4242",1999,"2B ",130,"F",9,"length",96,0,1,0
"4243",1999,"2B ",130,"F",11,"length",96,0,1,0
"4244",1999,"2B ",130,"F",13,"length",88,0,1,0
"4245",1999,"2B ",130,"F",14,"length",140,0,1,0
"4246",1999,"2B ",130,"F",16,"length",124,0,1,0
"4247",1999,"2B ",130,"M",12,"length",74,0,1,0
"4248",1999,"2B ",131,"F",10,"length",124,0,1,0
"4249",1999,"2B ",131,"F",11,"length",111,18.3847763108502,2,13
"4250",1999,"2B ",131,"F",12,"length",98,0,1,0
"4251",1999,"2B ",131,"F",14,"length",127,0,1,0
"4252",1999,"2B ",131,"M",11,"length",88,0,1,0
"4253",1999,"2B ",131,"M",12,"length",88,0,1,0
"4254",1999,"2B ",131,"M",14,"length",88,0,1,0
"4255",1999,"2B ",131,"M",16,"length",89,0,1,0
"4256",1999,"2B ",132,"F",8,"length",73,0,1,0
"4257",1999,"2B ",132,"F",9,"length",123,0,1,0
"4258",1999,"2B ",132,"F",13,"length",139.5,3.53553390593274,2,2.5
"4259",1999,"2B ",132,"M",8,"length",72,9.89949493661167,2,7
"4260",1999,"2B ",132,"M",10,"length",65.5,6.36396103067893,2,4.5
"4261",1999,"2B ",132,"M",11,"length",79,0,1,0
"4262",1999,"2B ",132,"M",12,"length",73,0,1,0
"4263",1999,"2B ",133,"F",12,"length",85,11.3137084989848,2,8
"4264",1999,"2B ",133,"M",10,"length",73,0,1,0
"4265",1999,"2B ",133,"M",12,"length",74,0,1,0
"4266",1999,"2B ",134,"F",11,"length",106,0,1,0
"4267",1999,"2C ",140,"F",7,"length",72,0,1,0
"4268",1999,"2C ",140,"F",9,"length",87,0,1,0
"4269",1999,"2C ",140,"F",11,"length",96,0,1,0
"4270",1999,"2C ",140,"F",12,"length",110.666666666667,4.04145188432738,3,2.33333333333333
"4271",1999,"2C ",140,"F",13,"length",138,32.5269119345812,2,23
"4272",1999,"2C ",140,"F",14,"length",86,0,1,0
"4273",1999,"2C ",140,"F",15,"length",172.5,19.0918830920368,2,13.5
"4274",1999,"2C ",140,"M",8,"length",70,0,1,0
"4275",1999,"2C ",140,"M",9,"length",73,0,1,0
"4276",1999,"2C ",140,"M",10,"length",73,0,1,0
"4277",1999,"2C ",140,"M",11,"length",80.6666666666667,3.21455025366432,3,1.85592145427667
"4278",1999,"2C ",140,"M",12,"length",78.5,7.77817459305202,2,5.5
"4279",1999,"2C ",140,"M",14,"length",88,0,1,0
"4280",1999,"2C ",140,"M",16,"length",89,1.4142135623731,2,1
"4281",1999,"2C ",140,"M",17,"length",85,0,1,0
"4282",1999,"2C ",141,"F",7,"length",82,0,1,0
"4283",1999,"2C ",141,"F",9,"length",101,2.82842712474619,2,2
"4284",1999,"2C ",141,"F",10,"length",96.5,23.3345237791561,2,16.5
"4285",1999,"2C ",141,"F",12,"length",120,0,1,0
"4286",1999,"2C ",141,"F",15,"length",134,0,1,0
"4287",1999,"2C ",141,"F",16,"length",153,0,1,0
"4288",1999,"2C ",141,"M",7,"length",67,0,1,0
"4289",1999,"2C ",141,"M",8,"length",67,0,1,0
"4290",1999,"2C ",141,"M",9,"length",72,0,1,0
"4291",1999,"2C ",141,"M",11,"length",81,0,1,0
"4292",1999,"2C ",141,"M",12,"length",86,5.65685424949238,2,4
"4293",1999,"2C ",142,"F",8,"length",119,0,1,0
"4294",1999,"2C ",142,"F",10,"length",97,0,1,0
"4295",1999,"2C ",142,"F",11,"length",96,11.3137084989848,2,8
"4296",1999,"2C ",142,"F",12,"length",93,0,1,0
"4297",1999,"2C ",142,"M",10,"length",72,0,1,0
"4298",1999,"2C ",142,"M",14,"length",87,0,1,0
"4299",1999,"2C ",143,"F",11,"length",83,0,1,0
"4300",1999,"2C ",143,"M",9,"length",80,0,1,0
"4301",1999,"2C ",150,"F",8,"length",76,0,1,0
"4302",1999,"2C ",150,"F",9,"length",100,0,1,0
"4303",1999,"2C ",150,"F",10,"length",86,9.16515138991168,3,5.29150262212918
"4304",1999,"2C ",150,"F",11,"length",87,0,1,0
"4305",1999,"2C ",150,"F",12,"length",87,9.89949493661167,2,7
"4306",1999,"2C ",150,"F",14,"length",113,0,1,0
"4307",1999,"2C ",150,"F",17,"length",134,0,1,0
"4308",1999,"2C ",150,"M",8,"length",68,0,1,0
"4309",1999,"2C ",150,"M",9,"length",68,0,1,0
"4310",1999,"2C ",150,"M",10,"length",72,0,1,0
"4311",1999,"2C ",150,"M",11,"length",75.5,9.19238815542512,2,6.5
"4312",1999,"2C ",150,"M",12,"length",79,3.36650164612069,4,1.68325082306035
"4313",1999,"2C ",150,"M",14,"length",101,0,1,0
"4314",1999,"2C ",150,"M",15,"length",104.5,19.0918830920368,2,13.5
"4315",1999,"2C ",150,"M",16,"length",108,14.142135623731,2,10
"4316",1999,"2C ",151,"F",7,"length",77,0,1,0
"4317",1999,"2C ",151,"F",10,"length",102.333333333333,18.1475434517549,3,10.4774890970011
"4318",1999,"2C ",151,"F",11,"length",93.5,4.94974746830583,2,3.5
"4319",1999,"2C ",151,"F",12,"length",91,0,1,0
"4320",1999,"2C ",151,"F",14,"length",130,0,1,0
"4321",1999,"2C ",151,"F",15,"length",128,0,1,0
"4322",1999,"2C ",151,"M",11,"length",83,0,1,0
"4323",1999,"2C ",151,"M",12,"length",75,0,1,0
"4324",1999,"2C ",151,"M",15,"length",101,0,1,0
"4325",1999,"2C ",152,"F",10,"length",87,0,1,0
"4326",1999,"2C ",153,"M",11,"length",97,0,1,0
"4327",1999,"2C ",160,"F",7,"length",95,0,1,0
"4328",1999,"2C ",160,"F",8,"length",84,0,1,0
"4329",1999,"2C ",160,"F",9,"length",78,0,1,0
"4330",1999,"2C ",160,"F",10,"length",94.75,13.0479883506999,4,6.52399417534994
"4331",1999,"2C ",160,"F",11,"length",117,26.5141471671257,3,15.3079500042734
"4332",1999,"2C ",160,"F",14,"length",121,9.89949493661167,2,7
"4333",1999,"2C ",160,"F",15,"length",114,0,1,0
"4334",1999,"2C ",160,"F",16,"length",138,0,1,0
"4335",1999,"2C ",160,"M",9,"length",68,0,1,0
"4336",1999,"2C ",160,"M",10,"length",68,0,1,0
"4337",1999,"2C ",160,"M",11,"length",87,0,1,0
"4338",1999,"2C ",160,"M",12,"length",84,0,1,0
"4339",1999,"2C ",162,"F",11,"length",110,0,1,0
"4340",1999,"2C ",162,"F",16,"length",123,0,1,0
"4341",1999,"2C ",162,"M",12,"length",99,0,1,0
"4342",1999,"2C ",162,"M",14,"length",101,0,1,0
"4343",1999,"2C ",162,"M",15,"length",102,0,1,0
"4344",1999,"2C ",163,"M",9,"length",97,0,1,0
